Query_ID,Latency_ms
1783,1.8901
1784,2.022
1785,1.9049
1786,1.6432
1787,1.7656
1788,1.7949
1789,1.9181
1790,1.9333
1791,1.9603
1792,1.9153
1793,1.8329
1794,1.8533
1795,2.0606
1796,1.9206
1797,1.9134
1798,1.8372
1799,1.7668
1800,1.9519
1801,1.9753
1802,1.8433
1803,1.9351
1804,1.7887
1805,1.8541
1806,1.9092
1807,1.8221
1808,1.9194
1809,1.9462
1810,1.7196
1811,2.2435
1812,2.0078
1813,1.9613
1814,2.0345
1815,2.0306
1816,1.8999
1817,1.8941
1818,1.8803
1819,1.8789
1820,1.9606
1821,1.9116
1822,1.8572
1823,1.9421
1824,1.8906
1825,1.868
1826,1.9476
1827,2.1366
1828,1.8995
1829,1.9479
1830,1.868
1831,1.8816
1832,1.8482
1833,1.9739
1834,2.0496
1835,1.911
1836,1.999
1837,1.8953
1838,1.8575
1839,1.9841
1840,1.7418
1841,2.0087
1842,1.9939
1843,2.1221
1844,1.895
1845,1.8382
1846,1.9609
1847,1.748
1848,1.9195
1849,1.9784
1850,2.0708
1851,1.8401
1852,1.899
1853,1.8212
1854,1.9495
1855,1.9072
1856,2.0446
1857,1.8769
1858,1.9087
1859,2.1718
1860,1.9832
1861,1.8842
1862,1.7962
1863,1.7046
1864,1.9567
1865,1.8289
1866,1.7759
1867,1.9229
1868,2.0547
1869,2.0724
1870,2.0566
1871,2.1079
1872,1.7947
1873,1.7884
1874,1.8707
1875,1.9153
1876,1.807
1877,1.7017
1878,1.8694
1879,1.8233
1880,1.707
1881,1.8299
1882,1.8891
1883,1.8854
1884,1.7245
1885,1.8088
1886,1.7159
1887,1.8594
1888,1.7819
1889,2.0575
1890,1.9423
1891,2.1242
1892,1.891
1893,2.0624
1894,2.0056
1895,1.871
