Query_ID,Latency_ms
1238,2.4954
1239,2.5006
1240,2.5066
1241,2.5231
1242,2.5289
1243,2.5366
1244,2.6628
1245,2.6059
1246,2.374
1247,2.6192
1248,2.7808
1249,2.3947
1250,2.6678
1251,2.7103
1252,2.6019
1253,2.8302
1254,2.6238
1255,2.8197
1256,2.4348
1257,2.6858
1258,2.6967
1259,2.6515
1260,2.7128
1261,2.2879
1262,2.4843
1263,2.6065
1264,2.7417
1265,2.6763
1266,2.7532
1267,2.7239
1268,2.8387
1269,2.4992
1270,2.4777
1271,2.583
1272,2.5262
1273,2.5141
1274,2.5796
1275,2.5572
1276,2.8152
1277,2.5583
1278,2.4792
1279,2.6362
1280,2.6381
1281,2.6585
1282,2.6475
1283,2.599
1284,2.4745
1285,2.5806
1286,2.604
1287,2.5778
1288,2.5591
1289,2.5473
1290,2.7903
1291,2.5477
1292,2.6289
1293,2.5763
1294,2.5977
1295,2.6418
1296,2.5583
1297,2.7051
1298,2.6318
1299,3.0354
1300,2.6037
1301,2.617
1302,2.7152
1303,2.6142
1304,2.7189
1305,2.4644
1306,2.6881
1307,2.577
1308,2.6272
1309,2.4101
1310,2.8088
1311,2.3605
1312,2.6462
1313,2.5874
1314,2.5938
1315,2.738
1316,2.6533
1317,2.3351
1318,2.48
1319,2.6842
1320,2.5843
1321,2.5199
1322,2.8856
1323,2.6876
1324,2.6093
1325,2.6454
1326,2.3501
1327,2.6048
1328,2.6432
1329,2.5703
1330,2.601
1331,2.4902
1332,2.671
1333,2.3831
1334,2.6204
1335,2.5777
1336,2.4421
1337,2.6221
1338,2.4724
1339,2.3293
1340,2.5408
1341,2.4771
1342,2.5627
1343,2.7729
1344,2.7078
1345,2.8551
1346,2.6199
1347,2.5532
1348,2.5806
1349,2.4808
1350,2.636
1351,2.5045
1352,2.5262
1353,2.499
1354,2.5514
1355,2.5703
1356,2.73
1357,2.8273
1358,2.7327
1359,2.7499
1360,2.4295
1361,2.6244
1362,2.4755
1363,2.568
1364,2.5909
1365,2.6898
1366,2.5495
1367,2.4461
1368,2.8553
1369,2.5985
1370,2.5303
1371,2.7867
1372,2.639
1373,2.5221
1374,2.545
1375,2.5662
1376,2.6634
1377,2.6651
1378,2.6336
1379,2.5656
1380,2.6249
1381,2.4819
1382,2.2633
1383,2.6201
1384,2.6712
1385,2.5765
1386,2.7311
1387,2.658
1388,2.7667
1389,2.6242
1390,2.5906
1391,2.8166
1392,2.6387
1393,2.4539
1394,2.6561
1395,2.7858
1396,2.568
1397,2.6713
1398,2.6399
1399,2.3749
1400,2.589
1401,2.529
1402,2.7681
1403,2.4285
1404,2.5756
1405,2.6214
1406,2.57
1407,2.6857
1408,2.8025
1409,2.7222
1410,2.5687
1411,2.58
1412,2.5927
1413,2.5582
1414,2.7789
1415,2.3527
1416,2.3925
1417,2.4818
1418,2.482
1419,2.655
1420,2.7704
1421,2.5932
1422,2.7063
1423,2.4965
1424,2.5003
1425,2.542
1426,2.5553
1427,2.3137
1428,2.5764
1429,2.487
1430,2.6457
1431,2.8403
1432,2.6219
1433,2.604
1434,2.7662
1435,2.5605
1436,2.402
1437,2.7042
1438,2.6527
1439,2.5909
1440,2.3838
1441,2.6529
1442,2.643
1443,2.7043
1444,2.406
1445,2.4659
1446,2.6955
1447,2.553
1448,2.5322
1449,2.4559
1450,2.5172
1451,2.5502
1452,2.5809
1453,2.4428
1454,2.5058
1455,2.6702
1456,2.5565
1457,2.666
1458,2.7475
1459,2.5022
1460,2.9393
1461,2.5463
1462,2.6887
1463,2.5658
1464,2.6886
1465,2.5688
1466,2.6574
1467,2.4318
1468,2.6963
1469,2.4812
1470,2.5626
1471,2.5753
1472,2.4856
1473,2.5744
1474,2.6403
1475,2.7155
1476,2.2715
1477,2.7107
1478,2.5744
1479,2.5127
1480,2.6818
1481,2.4976
1482,2.4951
1483,2.7193
1484,2.6997
1485,2.7184
1486,2.4714
1487,2.5208
1488,2.6025
1489,2.6216
1490,2.5157
1491,2.5434
1492,2.41
1493,2.7636
1494,2.5642
1495,2.6524
1496,2.7449
1497,2.3745
1498,2.6655
1499,2.6391
1500,2.8013
1501,2.6694
1502,2.5852
1503,2.5554
1504,2.573
1505,2.7409
1506,2.9194
1507,2.7294
1508,2.5198
1509,2.6104
1510,2.5264
1511,2.5325
1512,2.6555
1513,2.7142
1514,2.59
1515,2.4468
1516,2.6634
1517,2.4607
1518,2.5548
1519,2.6364
1520,2.7811
1521,2.7246
1522,2.7282
1523,2.5148
1524,2.5261
1525,2.4648
1526,2.7273
1527,2.4615
1528,2.5396
1529,2.9456
1530,2.7408
1531,2.6188
1532,2.4765
1533,2.4837
1534,2.5793
1535,2.5406
1536,2.563
1537,2.6867
1538,2.7783
1539,2.5029
1540,2.6344
1541,2.4894
1542,2.6688
1543,2.5875
1544,2.5883
1545,2.6046
1546,2.5502
1547,2.48
1548,2.534
1549,2.4348
1550,2.6835
1551,2.5677
1552,2.9202
1553,2.6372
1554,2.4744
1555,2.5313
1556,2.5304
1557,2.4584
1558,2.6335
1559,2.5766
1560,2.5897
1561,2.5338
1562,2.5348
1563,2.5913
1564,2.6517
1565,2.5691
1566,2.785
1567,2.7187
1568,2.6557
1569,2.6509
1570,2.5911
1571,2.6043
1572,2.4832
1573,2.8252
1574,2.6858
1575,2.9711
1576,2.6608
1577,2.5447
1578,2.5557
1579,2.6299
1580,2.5781
1581,2.9058
1582,2.6488
1583,2.4983
1584,2.5761
1585,2.5318
1586,2.71
1587,2.5006
1588,2.6093
1589,2.622
1590,2.4728
1591,2.6048
1592,2.6008
1593,2.6082
1594,2.5441
1595,2.5633
1596,2.6296
1597,2.6633
1598,2.8268
1599,2.4755
1600,2.5809
1601,2.682
1602,2.6626
1603,2.5987
1604,2.4652
1605,2.7221
1606,2.735
1607,2.6417
1608,2.8304
1609,2.6971
1610,2.6309
1611,2.4229
1612,2.5975
1613,2.4751
1614,2.4612
1615,2.2755
1616,2.6638
1617,2.7729
1618,2.4705
1619,2.85
1620,2.6701
1621,3.083
1622,2.8334
1623,2.678
1624,2.7312
1625,2.6725
1626,2.543
1627,2.7365
1628,2.7044
1629,2.5713
1630,2.5569
1631,2.6547
1632,2.633
1633,2.68
1634,2.4967
1635,2.596
1636,2.5785
1637,2.6207
1638,2.683
1639,2.796
1640,2.6312
1641,2.5749
1642,2.6744
1643,2.6504
1644,2.913
1645,2.6325
1646,2.8197
1647,2.5121
1648,2.6006
1649,2.5216
1650,2.6672
1651,2.5108
1652,2.6027
1653,2.5365
1654,2.5169
1655,2.4522
1656,2.5556
1657,2.3436
1658,2.7213
1659,2.7135
1660,2.4912
1661,2.5939
1662,2.7717
1663,2.6231
1664,2.6699
1665,2.6632
1666,2.5359
1667,2.8586
1668,2.8033
1669,2.7307
1670,2.5983
1671,2.5053
1672,2.6389
1673,2.7461
1674,2.548
1675,2.5842
1676,2.7236
1677,2.3978
1678,2.6194
1679,2.521
1680,2.6815
1681,2.6263
1682,2.5393
1683,2.4454
1684,2.5097
1685,2.8829
1686,2.5794
1687,2.5924
1688,2.6149
1689,2.635
1690,2.8922
1691,2.6285
1692,2.8351
1693,2.5728
1694,2.7139
1695,2.5618
1696,2.7197
1697,2.5284
1698,2.7957
1699,2.5825
1700,2.6155
1701,2.5413
1702,2.4671
1703,2.517
1704,2.5448
1705,2.8323
1706,2.6317
1707,2.6236
1708,2.6265
1709,2.5971
1710,2.5682
1711,2.4313
1712,2.6944
1713,2.8454
1714,2.8132
1715,2.5512
1716,2.5852
1717,2.6411
1718,2.8227
1719,2.6577
1720,2.6249
1721,2.6273
1722,2.6765
1723,2.3396
1724,2.5293
1725,2.4923
1726,2.628
1727,2.6972
1728,2.6223
1729,2.6288
1730,2.8166
1731,2.7486
1732,2.6263
1733,2.5859
1734,2.8032
1735,2.5906
1736,2.8103
